id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
ARG2002,Woman,ARG,,2002,1.033976078033447,12,,Woman,2,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2002,Women - men gap,ARG,,2002,.7551431655883789,4,.20920897,Women - men gap,5,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2002,Men,ARG,,2002,.2788329124450684,3,,Gender,4,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2002,Women/men ratio,ARG,,2002,3.708228349685669,16,,Women/men ratio,6,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2002,Man,ARG,,2002,.2788329124450684,13,,Man,3,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2002,Total,ARG,,2002,.5998027920722961,1,,Total,1,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Women,ARG,,2003,1.390394330024719,2,,Gender,4,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Man,ARG,,2003,.4577783346176147,13,,Man,3,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Women/men ratio,ARG,,2003,3.037265539169312,16,,Women/men ratio,6,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Low skilled men,ARG,,2003,.642701268196106,9,,Qualification (men),8,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Medium skilled women,ARG,,2003,1.801105618476868,7,,Qualification (women),7,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Total,ARG,,2003,.8588420748710632,1,,Total,1,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Low skilled women,ARG,,2003,.977813184261322,6,,Qualification (women),7,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,High skilled men,ARG,,2003,.7937124371528625,11,,Qualification (men),8,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Men,ARG,,2003,.4577783346176147,3,,Gender,4,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,High skilled women,ARG,,2003,1.3260498046875,8,,Qualification (women),7,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Woman,ARG,,2003,1.390394330024719,12,,Woman,2,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Medium skilled men,ARG,,2003,.0739219486713409,10,,Qualification (men),8,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2003,Women - men gap,ARG,,2003,.9326159954071045,4,.28498966,Women - men gap,5,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Medium skilled men,ARG,,2004,.3624094426631927,10,,Qualification (men),8,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Women,ARG,,2004,1.60993480682373,2,,Gender,4,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Woman,ARG,,2004,1.60993480682373,12,,Woman,2,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Low skilled men,ARG,,2004,.1608655005693436,9,,Qualification (men),8,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Man,ARG,,2004,.2904471158981323,13,,Man,3,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Women - men gap,ARG,,2004,1.319487690925598,4,.21498634,Women - men gap,5,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Low skilled women,ARG,,2004,1.621111989021301,6,,Qualification (women),7,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,High skilled women,ARG,,2004,1.418408036231995,8,,Qualification (women),7,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Medium skilled women,ARG,,2004,1.796035528182983,7,,Qualification (women),7,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Men,ARG,,2004,.2904471158981323,3,,Gender,4,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,High skilled men,ARG,,2004,.3809199929237366,11,,Qualification (men),8,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Total,ARG,,2004,.8568191528320313,1,,Total,1,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Women/men ratio,ARG,,2004,5.542953491210938,16,,Women/men ratio,6,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Women/men ratio,ARG,,2005,4.039273738861084,16,,Women/men ratio,6,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Medium skilled women,ARG,,2005,1.493032574653625,7,,Qualification (women),7,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Women - men gap,ARG,,2005,.9219011068344116,4,.1908651,Women - men gap,5,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Low skilled women,ARG,,2005,1.275957822799683,6,,Qualification (women),7,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Men,ARG,,2005,.3033293783664703,3,,Gender,4,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,High skilled men,ARG,,2005,.3231660723686218,11,,Qualification (men),8,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Low skilled men,ARG,,2005,.216649055480957,9,,Qualification (men),8,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Woman,ARG,,2005,1.22523045539856,12,,Woman,2,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Total,ARG,,2005,.6947173476219177,1,,Total,1,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,High skilled women,ARG,,2005,.9309572577476501,8,,Qualification (women),7,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Women,ARG,,2005,1.22523045539856,2,,Gender,4,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Man,ARG,,2005,.3033293783664703,13,,Man,3,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2005,Medium skilled men,ARG,,2005,.3743335604667664,10,,Qualification (men),8,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Total,ARG,,2006,.625311017036438,1,,Total,1,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,High skilled men,ARG,,2006,.111577644944191,11,,Qualification (men),8,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Women,ARG,,2006,1.225296378135681,2,,Gender,4,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Women - men gap,ARG,,2006,1.046181082725525,4,.17932394,Women - men gap,5,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Woman,ARG,,2006,1.225296378135681,12,,Woman,2,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Man,ARG,,2006,.1791153103113174,13,,Man,3,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Medium skilled men,ARG,,2006,.1512180268764496,10,,Qualification (men),8,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,High skilled women,ARG,,2006,1.273812532424927,8,,Qualification (women),7,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Low skilled men,ARG,,2006,.2599667906761169,9,,Qualification (men),8,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Men,ARG,,2006,.1791153103113174,3,,Gender,4,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Medium skilled women,ARG,,2006,1.375774621963501,7,,Qualification (women),7,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Women/men ratio,ARG,,2006,6.840824127197266,16,,Women/men ratio,6,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,Low skilled women,ARG,,2006,.9236031770706177,6,,Qualification (women),7,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,Women,ARG,,2007,1.145121812820435,2,,Gender,4,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,Medium skilled men,ARG,,2007,.2751806378364563,10,,Qualification (men),8,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,Women/men ratio,ARG,,2007,5.346312522888184,16,,Women/men ratio,6,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,Low skilled men,ARG,,2007,.1549499332904816,9,,Qualification (men),8,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,Man,ARG,,2007,.2141890823841095,13,,Man,3,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,Medium skilled women,ARG,,2007,1.708406686782837,7,,Qualification (women),7,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,Men,ARG,,2007,.2141890823841095,3,,Gender,4,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,Woman,ARG,,2007,1.145121812820435,12,,Woman,2,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,High skilled women,ARG,,2007,.8778626322746277,8,,Qualification (women),7,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2007,Women - men gap,ARG,,2007,.9309327602386475,4,.15102579,Women - men gap,5,Argentina,Argentina,Percentage of unpaid workers in the total number of workers.,Unpaid workers,Reference population between 25 and 64 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
